   0.0000000e+00	   0.0000000e+00	   2.3660148e+00	   2.9923044e+01	   9.5464091e+01	   1.9143807e+02	   3.0012129e+02	   4.0513934e+02	   4.9647299e+02	   5.7032136e+02	   6.2701017e+02	   6.6890715e+02	   6.9900735e+02	   7.2017115e+02	   7.3480543e+02	   7.4479302e+02	   7.5153878e+02	   7.5605706e+02	   7.5906297e+02	   7.6105172e+02	   7.6236154e+02	   7.6322099e+02	   7.6378317e+02	   7.6414994e+02	   7.6438871e+02	   7.6454387e+02	   7.6464454e+02	   7.6470977e+02	   7.6475200e+02	   7.6477930e+02	   7.6479694e+02	   7.6480834e+02	   7.6481569e+02	   7.6482043e+02	   7.6482349e+02	   7.6482546e+02	   7.6482673e+02	   7.6482755e+02	   7.6482808e+02	   7.6482842e+02	   7.6482864e+02	   7.6482878e+02	   7.6482887e+02	   7.6482892e+02	   7.6482896e+02	   7.6482899e+02	   7.6482900e+02	   7.6482901e+02	   7.6482902e+02	   7.6482902e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	   7.6482903e+02	
   0.0000000e+00	   0.0000000e+00	   2.8524726e-02	   6.2638003e-01	   5.0285376e+00	   1.9857237e+01	   4.7883546e+01	   8.5236997e+01	   1.2541190e+02	   1.6306393e+02	   1.9524176e+02	   2.2102884e+02	   2.4075829e+02	   2.5534291e+02	   2.6584655e+02	   2.7325982e+02	   2.7840949e+02	   2.8194172e+02	   2.8433988e+02	   2.8595460e+02	   2.8703440e+02	   2.8775241e+02	   2.8822762e+02	   2.8854088e+02	   2.8874670e+02	   2.8888155e+02	   2.8896969e+02	   2.8902718e+02	   2.8906462e+02	   2.8908896e+02	   2.8910476e+02	   2.8911501e+02	   2.8912165e+02	   2.8912596e+02	   2.8912874e+02	   2.8913054e+02	   2.8913170e+02	   2.8913245e+02	   2.8913294e+02	   2.8913325e+02	   2.8913345e+02	   2.8913358e+02	   2.8913367e+02	   2.8913372e+02	   2.8913375e+02	   2.8913378e+02	   2.8913379e+02	   2.8913380e+02	   2.8913381e+02	   2.8913381e+02	   2.8913381e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	   2.8913382e+02	
   0.0000000e+00	   0.0000000e+00	   3.3570080e+00	   3.4601803e+01	   1.0502717e+02	   2.0268094e+02	   3.0881099e+02	   4.0880659e+02	   4.9461208e+02	   5.6357988e+02	   6.1644086e+02	   6.5554583e+02	   6.8370492e+02	   7.0356335e+02	   7.1734054e+02	   7.2677522e+02	   7.3316899e+02	   7.3746545e+02	   7.4033267e+02	   7.4223524e+02	   7.4349178e+02	   7.4431840e+02	   7.4486042e+02	   7.4521484e+02	   7.4544607e+02	   7.4559662e+02	   7.4569448e+02	   7.4575800e+02	   7.4579918e+02	   7.4582585e+02	   7.4584311e+02	   7.4585427e+02	   7.4586148e+02	   7.4586614e+02	   7.4586914e+02	   7.4587108e+02	   7.4587233e+02	   7.4587314e+02	   7.4587366e+02	   7.4587400e+02	   7.4587421e+02	   7.4587435e+02	   7.4587444e+02	   7.4587450e+02	   7.4587454e+02	   7.4587456e+02	   7.4587457e+02	   7.4587458e+02	   7.4587459e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	   7.4587460e+02	
   0.0000000e+00	   0.0000000e+00	   3.0025913e-01	   5.0124719e+00	   2.5623430e+01	   6.9485580e+01	   1.3214439e+02	   2.0245371e+02	   2.6998768e+02	   3.2845655e+02	   3.7557510e+02	   4.1165791e+02	   4.3827755e+02	   4.5737478e+02	   4.7078621e+02	   4.8005000e+02	   4.8636604e+02	   4.9062787e+02	   4.9347969e+02	   4.9537514e+02	   4.9662800e+02	   4.9745237e+02	   4.9799277e+02	   4.9834591e+02	   4.9857608e+02	   4.9872579e+02	   4.9882297e+02	   4.9888597e+02	   4.9892676e+02	   4.9895313e+02	   4.9897018e+02	   4.9898118e+02	   4.9898828e+02	   4.9899285e+02	   4.9899580e+02	   4.9899771e+02	   4.9899893e+02	   4.9899972e+02	   4.9900023e+02	   4.9900055e+02	   4.9900076e+02	   4.9900090e+02	   4.9900099e+02	   4.9900104e+02	   4.9900108e+02	   4.9900110e+02	   4.9900112e+02	   4.9900113e+02	   4.9900113e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	   4.9900114e+02	
   0.0000000e+00	   0.0000000e+00	   2.7424243e-01	   4.8335776e+00	   2.5123143e+01	   6.8441768e+01	   1.3047068e+02	   2.0019277e+02	   2.6733075e+02	   3.2564168e+02	   3.7280347e+02	   4.0906095e+02	   4.3591915e+02	   4.5526858e+02	   4.6891490e+02	   4.7838104e+02	   4.8486227e+02	   4.8925376e+02	   4.9220433e+02	   4.9417323e+02	   4.9547967e+02	   4.9634253e+02	   4.9691022e+02	   4.9728249e+02	   4.9752596e+02	   4.9768483e+02	   4.9778829e+02	   4.9785556e+02	   4.9789923e+02	   4.9792755e+02	   4.9794590e+02	   4.9795777e+02	   4.9796545e+02	   4.9797042e+02	   4.9797362e+02	   4.9797569e+02	   4.9797703e+02	   4.9797789e+02	   4.9797845e+02	   4.9797881e+02	   4.9797904e+02	   4.9797919e+02	   4.9797928e+02	   4.9797934e+02	   4.9797938e+02	   4.9797941e+02	   4.9797943e+02	   4.9797944e+02	   4.9797944e+02	   4.9797945e+02	   4.9797945e+02	   4.9797945e+02	   4.9797945e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	   4.9797946e+02	
   0.0000000e+00	   0.0000000e+00	   1.1222213e-02	   9.6517081e-01	   8.0922285e+00	   2.8401615e+01	   6.3308941e+01	   1.0776787e+02	   1.5458617e+02	   1.9802628e+02	   2.3496419e+02	   2.6448555e+02	   2.8703577e+02	   3.0368807e+02	   3.1567166e+02	   3.2412432e+02	   3.2999295e+02	   3.3401642e+02	   3.3674692e+02	   3.3858466e+02	   3.3981312e+02	   3.4062968e+02	   3.4116992e+02	   3.4152593e+02	   3.4175976e+02	   3.4191292e+02	   3.4201299e+02	   3.4207826e+02	   3.4212074e+02	   3.4214836e+02	   3.4216628e+02	   3.4217791e+02	   3.4218544e+02	   3.4219032e+02	   3.4219347e+02	   3.4219551e+02	   3.4219683e+02	   3.4219768e+02	   3.4219823e+02	   3.4219858e+02	   3.4219881e+02	   3.4219896e+02	   3.4219905e+02	   3.4219912e+02	   3.4219915e+02	   3.4219918e+02	   3.4219920e+02	   3.4219921e+02	   3.4219921e+02	   3.4219922e+02	   3.4219922e+02	   3.4219922e+02	   3.4219922e+02	   3.4219922e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	   3.4219923e+02	
   0.0000000e+00	   0.0000000e+00	   3.7307933e+00	   4.3073192e+01	   1.3116226e+02	   2.5111649e+02	   3.7911233e+02	   4.9785874e+02	   5.9860155e+02	   6.7892504e+02	   7.4012745e+02	   7.8519578e+02	   8.1752576e+02	   8.4025002e+02	   8.5596808e+02	   8.6670186e+02	   8.7395688e+02	   8.7881987e+02	   8.8205739e+02	   8.8420073e+02	   8.8561316e+02	   8.8654036e+02	   8.8714709e+02	   8.8754305e+02	   8.8780089e+02	   8.8796847e+02	   8.8807721e+02	   8.8814767e+02	   8.8819329e+02	   8.8822278e+02	   8.8824184e+02	   8.8825415e+02	   8.8826209e+02	   8.8826721e+02	   8.8827051e+02	   8.8827264e+02	   8.8827401e+02	   8.8827490e+02	   8.8827547e+02	   8.8827583e+02	   8.8827607e+02	   8.8827622e+02	   8.8827632e+02	   8.8827638e+02	   8.8827642e+02	   8.8827645e+02	   8.8827646e+02	   8.8827648e+02	   8.8827648e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	   8.8827649e+02	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   2.1031136e+00	   1.8281937e+01	   5.8925937e+01	   1.2159598e+02	   1.9484963e+02	   2.6695006e+02	   3.3035178e+02	   3.8197917e+02	   4.2179979e+02	   4.5132750e+02	   4.7259013e+02	   4.8756376e+02	   4.9792844e+02	   5.0500654e+02	   5.0978864e+02	   5.1299183e+02	   5.1512255e+02	   5.1653184e+02	   5.1745963e+02	   5.1806810e+02	   5.1846588e+02	   5.1872523e+02	   5.1889396e+02	   5.1900352e+02	   5.1907456e+02	   5.1912055e+02	   5.1915031e+02	   5.1916953e+02	   5.1918194e+02	   5.1918995e+02	   5.1919512e+02	   5.1919845e+02	   5.1920060e+02	   5.1920198e+02	   5.1920287e+02	   5.1920344e+02	   5.1920381e+02	   5.1920405e+02	   5.1920420e+02	   5.1920430e+02	   5.1920436e+02	   5.1920440e+02	   5.1920443e+02	   5.1920445e+02	   5.1920446e+02	   5.1920446e+02	   5.1920447e+02	   5.1920447e+02	   5.1920447e+02	   5.1920447e+02	   5.1920447e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	   5.1920448e+02	
   9.5603570e+06	   1.1044363e+07	   1.1802930e+07	   1.2176681e+07	   1.2378557e+07	   1.2492142e+07	   1.2557849e+07	   1.2596628e+07	   1.2619862e+07	   1.2633947e+07	   1.2642566e+07	   1.2647880e+07	   1.2651177e+07	   1.2653232e+07	   1.2654520e+07	   1.2655329e+07	   1.2655840e+07	   1.2656163e+07	   1.2656367e+07	   1.2656497e+07	   1.2656580e+07	   1.2656632e+07	   1.2656666e+07	   1.2656687e+07	   1.2656701e+07	   1.2656710e+07	   1.2656716e+07	   1.2656719e+07	   1.2656721e+07	   1.2656723e+07	   1.2656724e+07	   1.2656724e+07	   1.2656725e+07	   1.2656725e+07	   1.2656725e+07	   1.2656725e+07	   1.2656725e+07	   1.2656725e+07	   1.2656725e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	   1.2656726e+07	
   0.0000000e+00	   0.0000000e+00	   3.0254935e+00	   1.9090029e+01	   5.7513573e+01	   1.1698917e+02	   1.8796429e+02	   2.5971671e+02	   3.2451714e+02	   3.7855702e+02	   4.2109474e+02	   4.5317875e+02	   4.7661252e+02	   4.9331260e+02	   5.0498909e+02	   5.1303173e+02	   5.1850588e+02	   5.2219638e+02	   5.2466524e+02	   5.2630648e+02	   5.2739188e+02	   5.2810664e+02	   5.2857565e+02	   5.2888249e+02	   5.2908273e+02	   5.2921314e+02	   5.2929792e+02	   5.2935295e+02	   5.2938863e+02	   5.2941173e+02	   5.2942668e+02	   5.2943635e+02	   5.2944259e+02	   5.2944663e+02	   5.2944923e+02	   5.2945091e+02	   5.2945199e+02	   5.2945269e+02	   5.2945314e+02	   5.2945343e+02	   5.2945361e+02	   5.2945373e+02	   5.2945381e+02	   5.2945386e+02	   5.2945389e+02	   5.2945391e+02	   5.2945393e+02	   5.2945394e+02	   5.2945394e+02	   5.2945394e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	   5.2945395e+02	
