   5.0000000e+00	   4.3508772e+00	   5.3638242e+00	   5.6960556e+00	   5.8828227e+00	   5.9660948e+00	   5.9951881e+00	   5.9998719e+00	   5.9999999e+00	   6.0000000e+00	   6.0000000e+00	   6.0000000e+00	   6.0000000e+00	
   3.7000000e+01	   1.8491228e+01	   9.2554518e+00	   4.6653284e+00	   2.4272795e+00	   1.4126475e+00	   1.0585659e+00	   1.0015596e+00	   1.0000012e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	
  -3.9000000e+01	  -1.9842105e+01	  -1.1619276e+01	  -7.3613840e+00	  -5.3101021e+00	  -4.3787422e+00	  -4.0537540e+00	  -4.0014314e+00	  -4.0000011e+00	  -4.0000000e+00	  -4.0000000e+00	  -4.0000000e+00	  -4.0000000e+00	
